"","id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","trip_duration_hrs","dist_meters","dist_km","wait_sec","wait_min"
"1608",2796,"México DF Taxi Libre","16/12/2016 07:59","16/12/2016 08:05",-99.20457391,19.36713076,-99.19542487,19.36880925,"N",348,0.1,1527,1.527,66,1.1
"1609",2797,"México DF Taxi Libre","16/12/2016 08:28","16/12/2016 08:35",-99.20500542,19.36688421,-99.1997525,19.38725846,"N",441,0.12,3478,3.478,88,1.466666667
"1610",2798,"México DF Taxi Libre","16/12/2016 08:53","16/12/2016 09:08",-99.20502514,19.36681082,-99.17368807,19.38999918,"N",898,0.25,5951,5.951,203,3.383333333
"1611",2799,"México DF Taxi Libre","16/12/2016 09:56","16/12/2016 10:03",-99.20505596,19.3669223,-99.1945846,19.36921871,"N",393,0.11,1604,1.604,105,1.75
"1612",2801,"México DF Taxi Libre","16/12/2016 11:07","16/12/2016 11:25",-99.20501076,19.3668957,-99.178202,19.37174515,"N",1063,0.3,4184,4.184,412,6.866666667
"1613",2802,"México DF Taxi Libre","16/12/2016 11:52","16/12/2016 12:05",-99.20499559,19.36690076,-99.18475196,19.39216175,"N",740,0.21,4536,4.536,99,1.65
"1614",2803,"México DF Taxi Libre","16/12/2016 12:50","16/12/2016 01:13",-99.06037896,19.30753599,-99.06023764,19.30739182,"N",1389,0.39,6329,6.329,440,7.333333333
"1615",2805,"México DF Radio Taxi","16/12/2016 01:33","16/12/2016 01:56",-99.17980931,19.37117632,-99.17253024,19.38488188,"N",1362,0.38,3935,3.935,403,6.716666667
"1616",2808,"México DF Taxi Libre","16/12/2016 02:00","16/12/2016 02:22",-99.01810543,19.18776549,-98.99391965,19.21988806,"N",1301,0.36,6284,6.284,399,6.65
"1617",2811,"México DF Taxi de Sitio","16/12/2016 04:07","16/12/2016 04:28",-99.21268835,19.28706452,-99.19027248,19.33973612,"N",1284,0.36,9089,9.089,279,4.65
"1618",2816,"México DF Taxi de Sitio","16/12/2016 06:33","16/12/2016 06:58",-99.08283004,19.38185908,-99.11070034,19.37372932,"N",1474,0.41,5717,5.717,468,7.8
"1619",2821,"México DF Taxi Libre","16/12/2016 10:15","16/12/2016 10:20",-99.10039517,19.63474787,-99.08851932,19.62865314,"N",317,0.09,2236,2.236,72,1.2
"1620",2822,"México DF Taxi Libre","16/12/2016 10:44","16/12/2016 10:45",-99.09156929,19.63202708,-99.09390337,19.63293279,"N",46,0.01,282,0.282,126,2.1
"1621",2824,"México DF Taxi de Sitio","17/12/2016 02:31","17/12/2016 02:35",-99.08627,19.380105,-99.11164126,19.37019456,"N",270,0.08,3593,3.593,16,0.266666667
"1622",2826,"México DF Radio Taxi","17/12/2016 02:42","17/12/2016 02:53",-99.11801404,19.36446196,-99.09792366,19.39300102,"N",687,0.19,5153,5.153,275,4.583333333
"1623",2830,"México DF Taxi de Sitio","17/12/2016 03:46","17/12/2016 03:54",-99.11301504,19.33671248,-99.09427215,19.31431909,"N",478,0.13,4109,4.109,66,1.1
"1624",2832,"México DF Taxi Libre","17/12/2016 01:50","17/12/2016 01:51",-103.5097926,25.59721706,-103.5091901,25.59639978,"N",21,0.01,121,0.121,15,0.25
"1625",2839,"México DF Taxi Libre","17/12/2016 05:56","17/12/2016 06:17",-99.06776327,19.33011563,-99.03987076,19.34337258,"N",1286,0.36,6664,6.664,369,6.15
"1626",2843,"México DF Taxi de Sitio","17/12/2016 09:22","17/12/2016 09:23",-99.15005506,19.45613119,-99.14670188,19.4590555,"N",44,0.01,514,0.514,0,0
"1627",2846,"México DF Taxi de Sitio","17/12/2016 11:12","17/12/2016 11:32",-99.19007825,19.36332195,-99.20333156,19.37265798,"N",1184,0.33,4040,4.04,496,8.266666667
"1628",2847,"México DF Taxi Libre","17/12/2016 11:50","17/12/2016 11:52",-99.26834304,19.30793805,-99.26850756,19.30784116,"N",158,0.04,63,0.063,149,2.483333333
"1629",2849,"México DF Taxi de Sitio","17/12/2016 11:58","18/12/2016 12:10",-99.171884,19.3954474,-99.16675221,19.42523345,"N",728,0.2,4234,4.234,267,4.45
"1630",2853,"México DF Taxi Libre","18/12/2016 02:09","18/12/2016 02:20",-99.05951479,19.30625065,-99.04975172,19.29680874,"N",649,0.18,2489,2.489,318,5.3
"1631",2854,"México DF Taxi Libre","18/12/2016 02:46","18/12/2016 03:02",-99.06064662,19.30740333,-99.05932588,19.30207612,"N",954,0.27,3116,3.116,488,8.133333333
"1632",2856,"México DF Taxi Libre","18/12/2016 03:27","18/12/2016 03:50",-99.0448546,19.31667002,-99.0603545,19.3074769,"N",1374,0.38,5187,5.187,454,7.566666667
"1633",2857,"México DF Taxi Libre","18/12/2016 03:50","18/12/2016 04:04",-99.0603662,19.30748314,-99.05335766,19.27985074,"N",853,0.24,4997,4.997,155,2.583333333
"1634",2860,"México DF Radio Taxi","18/12/2016 06:02","18/12/2016 06:16",-99.18163285,19.37270039,-99.21274029,19.35773015,"N",830,0.23,6620,6.62,169,2.816666667
"1635",2861,"México DF Radio Taxi","18/12/2016 06:57","18/12/2016 07:07",-99.17289779,19.36734367,-99.1680492,19.35265018,"N",649,0.18,3130,3.13,347,5.783333333
"1636",2863,"México DF Radio Taxi","18/12/2016 07:56","18/12/2016 07:56",-99.21041687,19.33078224,-99.20975024,19.33226447,"N",13,0,190,0.19,0,0
"1637",2870,"México DF Taxi Libre","19/12/2016 05:09","19/12/2016 05:25",-99.0692222,19.3309652,-99.10616442,19.35267858,"N",959,0.27,7240,7.24,336,5.6
"1638",2871,"México DF Taxi Libre","19/12/2016 05:42","19/12/2016 05:47",-99.0684301,19.3305888,-99.0745967,19.31755318,"N",347,0.1,2726,2.726,124,2.066666667
"1639",2872,"México DF Taxi Libre","19/12/2016 06:18","19/12/2016 06:38",-99.06846129,19.33064418,-99.06993675,19.3309306,"N",1163,0.32,5204,5.204,504,8.4
"1640",2873,"México DF Taxi Libre","19/12/2016 06:38","19/12/2016 06:44",-99.0698992,19.3309099,-99.06503737,19.34517933,"N",382,0.11,2395,2.395,24,0.4
"1641",2874,"México DF Taxi Libre","19/12/2016 06:59","19/12/2016 07:04",-99.06834329,19.33082157,-99.07426565,19.31732895,"N",287,0.08,2717,2.717,51,0.85
"1642",2875,"México DF Taxi Libre","19/12/2016 07:30","19/12/2016 07:40",-99.20506345,19.36693943,-99.20055551,19.39453507,"N",584,0.16,4513,4.513,157,2.616666667
"1643",2876,"México DF Taxi Libre","19/12/2016 07:40","19/12/2016 07:52",-99.07008207,19.33098477,-99.06838677,19.33065751,"N",711,0.2,3845,3.845,76,1.266666667
"1644",2877,"México DF Taxi Libre","19/12/2016 07:52","19/12/2016 07:58",-99.0683987,19.3306717,-99.06447904,19.34254726,"N",404,0.11,2777,2.777,24,0.4
"1645",2878,"México DF Taxi Libre","19/12/2016 07:55","19/12/2016 08:12",-99.2038757,19.36995123,-99.2050509,19.36689214,"N",996,0.28,7850,7.85,431,7.183333333
"1646",2879,"México DF Taxi Libre","19/12/2016 08:16","19/12/2016 08:23",-99.20500275,19.36689361,-99.19905513,19.39861727,"N",410,0.11,4141,4.141,87,1.45
"1647",2880,"México DF Taxi Libre","19/12/2016 08:31","19/12/2016 08:47",-99.20189287,19.36831728,-99.18784985,19.34703451,"N",962,0.27,5375,5.375,219,3.65
"1648",2883,"México DF Taxi Libre","19/12/2016 11:36","19/12/2016 11:56",-99.2574768,19.30463872,-99.22973996,19.32427283,"N",1210,0.34,4000,4,242,4.033333333
"1649",2884,"México DF Taxi Libre","19/12/2016 11:49","19/12/2016 12:06",-99.06089427,19.30748038,-99.06026868,19.30750094,"N",1048,0.29,3089,3.089,505,8.416666667
"1650",2886,"México DF Taxi Libre","19/12/2016 12:50","19/12/2016 12:58",-99.06060417,19.30719018,-99.04813868,19.29681588,"N",443,0.12,2424,2.424,126,2.1
"1651",2888,"México DF Taxi Libre","19/12/2016 01:23","19/12/2016 01:36",-99.06067577,19.3076821,-99.06532465,19.30625421,"N",832,0.23,3821,3.821,160,2.666666667
"1652",2889,"México DF Taxi Libre","19/12/2016 01:41","19/12/2016 02:03",-99.060295,19.30762462,-99.01098012,19.28936276,"N",1324,0.37,7027,7.027,515,8.583333333
"1653",2890,"México DF Taxi Libre","19/12/2016 02:35","19/12/2016 02:54",-99.06028744,19.30758479,-99.04150481,19.29927084,"N",1116,0.31,6444,6.444,359,5.983333333
"1654",2891,"México DF Taxi Libre","19/12/2016 03:13","19/12/2016 03:29",-99.06057219,19.30740249,-99.04647986,19.32330166,"N",958,0.27,4930,4.93,169,2.816666667
"1655",2893,"México DF UberX","19/12/2016 03:35","19/12/2016 03:54",-99.07376256,19.35652878,-99.07404006,19.3426412,"N",1116,0.31,2501,2.501,420,7
"1656",2894,"México DF Taxi Libre","19/12/2016 04:01","19/12/2016 04:13",-99.06938121,19.33755257,-99.0730407,19.35386554,"N",724,0.2,2675,2.675,289,4.816666667
"1657",2896,"México DF Taxi Libre","19/12/2016 04:26","19/12/2016 04:34",-99.25341877,19.30638724,-99.25150511,19.30764815,"N",529,0.15,267,0.267,111,1.85
"1658",2898,"México DF Radio Taxi","19/12/2016 06:43","19/12/2016 06:56",-99.18106203,19.37043785,-99.19013205,19.37262268,"N",803,0.22,4473,4.473,371,6.183333333
"1659",2899,"México DF Radio Taxi","19/12/2016 07:08","19/12/2016 07:10",-99.18051848,19.36956397,-99.18196771,19.36987869,"N",92,0.03,598,0.598,59,0.983333333
"1660",2903,"México DF Taxi de Sitio","19/12/2016 09:20","19/12/2016 09:46",-99.14440881,19.44281526,-99.1076473,19.48615083,"N",1558,0.43,10097,10.097,459,7.65
"1661",2905,"México DF Taxi de Sitio","19/12/2016 09:58","19/12/2016 10:01",-99.1175902,19.48325482,-99.11218687,19.48332576,"N",150,0.04,778,0.778,6,0.1
"1662",2906,"México DF Taxi de Sitio","19/12/2016 10:01","19/12/2016 10:25",-99.11201608,19.48338304,-99.11438356,19.46239538,"N",1458,0.41,4418,4.418,168,2.8
"1663",2910,"México DF Taxi Libre","20/12/2016 01:16","20/12/2016 01:17",-99.2188752,19.35272216,-99.22252456,19.34981686,"N",58,0.02,1031,1.031,13,0.216666667
"1664",2911,"México DF Taxi Libre","20/12/2016 07:50","20/12/2016 07:57",-99.20484858,19.36696285,-99.19846002,19.37490023,"N",398,0.11,1566,1.566,205,3.416666667
"1665",2913,"México DF Taxi Libre","20/12/2016 09:18","20/12/2016 09:41",-99.06987663,19.33091404,-99.03209525,19.35416471,"N",1391,0.39,5049,5.049,265,4.416666667
"1666",2915,"México DF Taxi Libre","20/12/2016 09:56","20/12/2016 10:03",-99.18830956,19.37246808,-99.18268281,19.36311628,"N",376,0.1,1733,1.733,83,1.383333333
"1667",2916,"México DF Taxi Libre","20/12/2016 10:48","20/12/2016 11:04",-99.20482031,19.36765288,-99.20482203,19.397864,"N",995,0.28,5819,5.819,423,7.05
"1668",2920,"México DF Taxi Libre","20/12/2016 03:08","20/12/2016 03:17",-99.07007718,19.33099965,-99.07512764,19.32791735,"N",595,0.17,1303,1.303,335,5.583333333
"1669",2930,"México DF Taxi de Sitio","20/12/2016 10:09","20/12/2016 10:24",-99.13958901,19.43261334,-99.14542179,19.46204475,"N",845,0.23,5083,5.083,304,5.066666667
"1670",2931,"México DF Taxi de Sitio","20/12/2016 10:59","20/12/2016 11:01",-99.02652664,19.3737431,-99.02680202,19.373636,"N",123,0.03,62,0.062,110,1.833333333
"1671",2932,"México DF Taxi Libre","20/12/2016 11:02","20/12/2016 11:06",-99.02661432,19.37353606,-99.026543,19.37367164,"N",229,0.06,120,0.12,193,3.216666667
"1672",2933,"México DF Taxi de Sitio","21/12/2016 04:48","21/12/2016 05:12",-99.11712708,19.37060991,-99.11715584,19.37061073,"N",1425,0.4,8507,8.507,485,8.083333333
"1673",2934,"México DF Taxi de Sitio","21/12/2016 05:22","21/12/2016 05:35",-99.11777324,19.38549406,-99.09116114,19.36937725,"N",779,0.22,4920,4.92,166,2.766666667
"1674",2936,"México DF Taxi Libre","21/12/2016 07:53","21/12/2016 08:06",-99.20488219,19.36692068,-99.20247247,19.37457862,"N",771,0.21,2270,2.27,429,7.15
"1675",2937,"México DF Taxi Libre","21/12/2016 08:26","21/12/2016 08:34",-99.20506747,19.36685032,-99.20022724,19.3940835,"N",475,0.13,4285,4.285,31,0.516666667
"1676",2938,"México DF Taxi Libre","21/12/2016 08:56","21/12/2016 09:22",-99.20481575,19.36675701,-99.16024635,19.35989143,"N",1586,0.44,7513,7.513,514,8.566666667
"1677",2939,"México DF Taxi Libre","21/12/2016 10:07","21/12/2016 10:22",-99.0684303,19.33090649,-99.07527297,19.32545681,"N",905,0.25,8731,8.731,89,1.483333333
"1678",2940,"México DF Taxi Libre","21/12/2016 10:20","21/12/2016 10:26",-99.2039374,19.370464,-99.19917804,19.39836052,"N",360,0.1,3717,3.717,58,0.966666667
"1679",2941,"México DF Taxi Libre","21/12/2016 10:42","21/12/2016 10:54",-99.20542123,19.3676151,-99.18911891,19.3806584,"N",744,0.21,4018,4.018,126,2.1
"1680",2942,"México DF Taxi Libre","21/12/2016 11:28","21/12/2016 11:37",-99.20493765,19.36690783,-99.20180725,19.37632994,"N",568,0.16,1789,1.789,238,3.966666667
"1681",2947,"México DF Taxi Libre","21/12/2016 01:00","21/12/2016 01:08",-99.06484018,19.3451182,-99.07027448,19.32166068,"N",452,0.13,3782,3.782,28,0.466666667
"1682",2950,"México DF Taxi Libre","21/12/2016 01:41","21/12/2016 02:00",-99.06989426,19.33091957,-99.06837298,19.34609825,"N",1125,0.31,2314,2.314,81,1.35
"1683",2951,"México DF UberXL","21/12/2016 01:52","21/12/2016 02:16",-99.20168606,19.376594,-99.16765678,19.43912449,"N",1433,0.4,9673,9.673,330,5.5
"1684",2952,"México DF Taxi Libre","21/12/2016 02:54","21/12/2016 03:19",-99.06066506,19.30517158,-99.00355869,19.26885848,"N",1549,0.43,8498,8.498,317,5.283333333
"1685",2953,"México DF Radio Taxi","21/12/2016 03:20","21/12/2016 03:29",-99.18010552,19.3701993,-99.19534402,19.3702476,"N",529,0.15,2426,2.426,138,2.3
"1686",2955,"México DF Taxi Libre","21/12/2016 03:53","21/12/2016 04:17",-99.06037024,19.30655504,-99.00557823,19.27023662,"N",1433,0.4,8377,8.377,94,1.566666667
"1687",2956,"México DF Taxi Libre","21/12/2016 04:47","21/12/2016 04:56",-99.0633841,19.30501295,-99.0617435,19.30527758,"N",541,0.15,186,0.186,382,6.366666667
"1688",2960,"México DF Taxi Libre","21/12/2016 05:17","21/12/2016 05:33",-99.07139081,19.30622666,-99.05108808,19.28998431,"N",948,0.26,4976,4.976,148,2.466666667
"1689",2963,"México DF Taxi de Sitio","21/12/2016 08:09","21/12/2016 08:11",-99.1991437,19.42564786,-99.1986684,19.42601688,"N",130,0.04,69,0.069,116,1.933333333
"1690",2970,"México DF Taxi de Sitio","22/12/2016 12:19","22/12/2016 12:33",-99.06677368,19.36935885,-99.10497836,19.3896337,"N",793,0.22,6520,6.52,140,2.333333333
"1691",2971,"México DF Taxi Libre","22/12/2016 02:44","22/12/2016 02:46",-99.15060647,19.43317867,-99.15045351,19.43311875,"N",135,0.04,34,0.034,89,1.483333333
"1692",2972,"México DF Taxi Libre","22/12/2016 02:44","22/12/2016 03:01",-99.18627446,19.33697373,-99.1863121,19.33692792,"N",994,0.28,5837,5.837,342,5.7
"1693",2975,"México DF Taxi Libre","22/12/2016 07:35","22/12/2016 07:41",-99.06933948,19.33082337,-99.07536681,19.32421566,"N",348,0.1,1555,1.555,72,1.2
"1694",2976,"México DF Taxi Libre","22/12/2016 08:06","22/12/2016 08:23",-99.06837708,19.33092576,-99.06981849,19.33091516,"N",1004,0.28,6487,6.487,188,3.133333333
"1695",2977,"México DF Taxi Libre","22/12/2016 08:23","22/12/2016 08:32",-99.0698184,19.3309183,-99.0877168,19.32652384,"N",535,0.15,2740,2.74,135,2.25
"1696",2978,"México DF Taxi Libre","22/12/2016 08:56","22/12/2016 08:57",-99.18775629,19.39943531,-99.18808659,19.39953603,"N",89,0.02,146,0.146,62,1.033333333
"1697",2980,"México DF Taxi Libre","22/12/2016 09:14","22/12/2016 09:38",-99.06985627,19.33088829,-99.08100444,19.35292238,"N",1443,0.4,7634,7.634,146,2.433333333
"1698",2981,"México DF Taxi Libre","22/12/2016 10:12","22/12/2016 10:17",-99.06990948,19.33078702,-99.07111962,19.34128166,"N",285,0.08,1492,1.492,20,0.333333333
"1699",2983,"México DF Taxi Libre","22/12/2016 10:23","22/12/2016 10:50",-99.06988459,19.33088103,-99.06954183,19.33134992,"N",1595,0.44,93,0.093,6,0.1
"1700",2984,"México DF Taxi Libre","22/12/2016 10:50","22/12/2016 10:58",-99.06995676,19.33089778,-99.07541979,19.32297336,"N",511,0.14,2155,2.155,124,2.066666667
"1701",2986,"México DF Taxi Libre","22/12/2016 11:18","22/12/2016 11:42",-99.06846483,19.32963911,-99.06901926,19.3313393,"N",1482,0.41,5664,5.664,429,7.15
"1702",2990,"México DF Radio Taxi","22/12/2016 02:33","22/12/2016 02:36",-99.1337825,19.41653156,-99.13404835,19.41637352,"N",165,0.05,60,0.06,153,2.55
"1703",2993,"México DF Radio Taxi","22/12/2016 03:26","22/12/2016 03:28",-99.13414533,19.41663579,-99.13392355,19.41659254,"N",115,0.03,278,0.278,33,0.55
"1704",2995,"México DF Radio Taxi","22/12/2016 04:12","22/12/2016 04:28",-99.12832415,19.4073157,-99.14394319,19.41300549,"N",996,0.28,3092,3.092,207,3.45
"1705",2996,"México DF UberX","22/12/2016 05:46","22/12/2016 05:53",-99.15449965,19.3674191,-99.15449572,19.37249364,"N",430,0.12,710,0.71,233,3.883333333
"1706",2998,"México DF UberX","22/12/2016 05:57","22/12/2016 06:05",-99.154507,19.37249944,-99.15755042,19.37789584,"N",491,0.14,868,0.868,353,5.883333333
"1707",2999,"México DF UberBlack","22/12/2016 06:08","22/12/2016 06:14",-99.1575659,19.3779039,-99.15616012,19.384954,"N",361,0.1,978,0.978,207,3.45
"1708",3000,"México DF UberBlack","22/12/2016 07:31","22/12/2016 07:34",-99.19058912,19.45840516,-99.18584786,19.45872494,"N",170,0.05,594,0.594,68,1.133333333
"1709",3001,"México DF UberXL","22/12/2016 07:34","22/12/2016 07:44",-99.18579894,19.45870934,-99.18940096,19.45936319,"N",590,0.16,962,0.962,391,6.516666667
"1710",3006,"México DF Taxi de Sitio","22/12/2016 10:10","22/12/2016 10:22",-99.25042904,19.31371308,-99.2380406,19.3062847,"N",757,0.21,2172,2.172,192,3.2
"1711",3007,"México DF Taxi de Sitio","23/12/2016 12:46","23/12/2016 12:51",-99.16720356,19.41887198,-99.16693674,19.41919994,"N",330,0.09,49,0.049,330,5.5
"1712",3008,"México DF Taxi de Sitio","23/12/2016 03:27","23/12/2016 03:33",-99.13494122,19.4018068,-99.13433843,19.37868898,"N",352,0.1,3933,3.933,27,0.45
"1713",3009,"México DF Taxi Libre","23/12/2016 06:53","23/12/2016 07:06",-99.06803736,19.33237608,-99.06798805,19.35147741,"N",750,0.21,5491,5.491,55,0.916666667
"1714",3010,"México DF Taxi Libre","23/12/2016 07:12","23/12/2016 07:18",-99.06293174,19.3562121,-99.07167618,19.34965966,"N",325,0.09,2082,2.082,38,0.633333333
"1715",3014,"México DF Taxi Libre","22/09/2016 10:40","22/09/2016 10:50",-99.13979616,19.34155489,-99.120087,19.353788,"N",560,0.16,4190,4.19,177,2.95
"1716",3015,"México DF Taxi Libre","22/09/2016 10:56","22/09/2016 10:56",-99.14938093,19.29126129,-99.14694127,19.29372001,"N",35,0.01,403,0.403,0,0
"1717",3017,"México DF Taxi Libre","22/09/2016 11:27","22/09/2016 11:28",-99.09956701,19.61620587,-99.09955606,19.61618245,"N",89,0.02,43,0.043,80,1.333333333
"1718",3019,"México DF Taxi de Sitio","22/09/2016 01:54","22/09/2016 02:01",-99.17962343,19.43867102,-99.1665043,19.44082023,"N",445,0.12,2111,2.111,134,2.233333333
"1719",3020,"México DF Taxi de Sitio","22/09/2016 03:24","22/09/2016 03:29",-99.17947967,19.4386429,-99.16597949,19.43492191,"N",308,0.09,1791,1.791,70,1.166666667
"1720",3021,"México DF Taxi de Sitio","22/09/2016 03:56","22/09/2016 04:14",-99.17952985,19.43864178,-99.14171872,19.43648825,"N",1068,0.3,5120,5.12,344,5.733333333
"1721",3022,"México DF Taxi de Sitio","22/09/2016 05:18","22/09/2016 05:26",-99.17946165,19.4387395,-99.17943149,19.43852055,"N",459,0.13,1151,1.151,283,4.716666667
"1722",3023,"México DF Taxi Libre","22/09/2016 05:39","22/09/2016 06:05",-99.2651802,19.36642454,-99.22900572,19.3795454,"N",1568,0.44,5262,5.262,473,7.883333333
"1723",3024,"México DF Taxi Libre","22/09/2016 07:58","22/09/2016 07:59",-99.16452948,19.41097034,-99.1647366,19.41093216,"N",12,0,24,0.024,3,0.05
"1724",3026,"México DF Taxi de Sitio","22/09/2016 08:19","22/09/2016 08:32",-99.17965053,19.43865419,-99.16967672,19.45029504,"N",792,0.22,1980,1.98,325,5.416666667
"1725",3029,"México DF Taxi Libre","22/09/2016 09:01","22/09/2016 09:11",-99.28653069,19.3342028,-99.274838,19.33271649,"N",574,0.16,3227,3.227,79,1.316666667
"1726",3030,"México DF Taxi Libre","22/09/2016 09:11","22/09/2016 09:15",-99.27450214,19.3329877,-99.27869432,19.33184734,"N",240,0.07,1431,1.431,96,1.6
"1727",3031,"México DF Taxi Libre","22/09/2016 09:18","22/09/2016 09:32",-99.2781507,19.3285402,-99.26743433,19.31416365,"N",818,0.23,4352,4.352,104,1.733333333
"1728",3033,"México DF Radio Taxi","22/09/2016 09:35","22/09/2016 09:41",-99.2226135,19.34455799,-99.2162318,19.34790702,"N",365,0.1,1185,1.185,213,3.55
"1729",3034,"México DF UberSUV","22/09/2016 10:32","22/09/2016 10:46",-99.29281635,19.32751908,-99.29420108,19.31983731,"N",810,0.23,1737,1.737,172,2.866666667
"1730",3039,"México DF Radio Taxi","23/09/2016 07:03","23/09/2016 07:06",-99.18171692,19.40549672,-99.17837441,19.40576115,"N",161,0.04,488,0.488,139,2.316666667
"1731",3040,"México DF Radio Taxi","23/09/2016 07:09","23/09/2016 07:30",-99.17639565,19.29218168,-99.21570564,19.28567004,"N",1284,0.36,8494,8.494,191,3.183333333
"1732",3041,"México DF Radio Taxi","23/09/2016 08:54","23/09/2016 09:03",-99.17997213,19.37042178,-99.17323731,19.36383873,"N",534,0.15,2066,2.066,325,5.416666667
"1733",3045,"México DF Taxi Libre","23/09/2016 02:17","23/09/2016 02:18",-99.11140591,19.30918634,-99.11134058,19.30935243,"N",41,0.01,29,0.029,50,0.833333333
"1734",3046,"México DF Taxi de Sitio","23/09/2016 02:59","23/09/2016 03:19",-99.20322206,19.38109277,-99.23060012,19.38401066,"N",1214,0.34,5193,5.193,249,4.15
"1735",3048,"México DF Radio Taxi","23/09/2016 05:29","23/09/2016 05:33",-99.1799235,19.370177,-99.17508136,19.37999074,"N",250,0.07,1428,1.428,245,4.083333333
"1736",3049,"México DF Radio Taxi","23/09/2016 05:51","23/09/2016 06:00",-99.17991806,19.37068707,-99.1743785,19.37767295,"N",549,0.15,2700,2.7,330,5.5
