"","V1","V2","V3"
"3814","Taxi Libre","21.794","21.794"
"3815","Taxi Libre","51.3873466666667","51.3873466666667"
"3816","Taxi Libre","28.5792266666667","28.5792266666667"
"3817","Taxi Libre","9.39912","9.39912"
"3818","Taxi Libre","17.4597866666667","17.4597866666667"
"3819","Taxi Libre","26.3897688888889","26.3897688888889"
"3820","Taxi Libre","12.1754133333333","12.1754133333333"
"3821","Taxi Libre","21.0797155555556","21.0797155555556"
"3822","Taxi Libre","43.3490311111111","43.3490311111111"
"3823","Taxi Libre","14.5717377777778","14.5717377777778"
"3824","Taxi Libre","31.2703955555556","31.2703955555556"
"3825","Taxi Libre","27.9500666666667","27.9500666666667"
"3826","Taxi Libre","27.6523688888889","27.6523688888889"
"3827","Taxi Libre","34.64684","34.64684"
"3828","Taxi Libre","30.0805555555556","30.0805555555556"
"3829","Taxi Libre","24.0138933333333","24.0138933333333"
"3830","Taxi Libre","14.1223377777778","14.1223377777778"
"3831","Taxi Libre","44.7856844444444","44.7856844444444"
"3832","Taxi Libre","46.1200933333333","46.1200933333333"
"3833","Taxi Libre","25.8319422222222","25.8319422222222"
"3834","Taxi Libre","21.40024","21.40024"
"3835","Taxi Libre","39.6901066666667","39.6901066666667"
"3836","Taxi Libre","12.8706755555556","12.8706755555556"
"3837","Taxi Libre","29.9649955555556","29.9649955555556"
"3838","Taxi Libre","18.1331733333333","18.1331733333333"
"3839","Taxi Libre","22.3737022222222","22.3737022222222"
"3840","Taxi Libre","25.0249244444444","25.0249244444444"
"3841","Taxi Libre","34.7467066666667","34.7467066666667"
"3842","Taxi Libre","21.7783066666667","21.7783066666667"
"3843","Taxi Libre","18.3214933333333","18.3214933333333"
"3844","Taxi Libre","13.6786444444444","13.6786444444444"
"3845","Taxi Libre","50.2365022222222","50.2365022222222"
"3846","Taxi Libre","22.30332","22.30332"
"3847","Taxi Libre","24.7063022222222","24.7063022222222"
"3848","Taxi Libre","22.3261466666667","22.3261466666667"
"3849","Taxi Libre","14.8737155555556","14.8737155555556"
"3850","Taxi Libre","9.41100888888889","9.41100888888889"
"3851","Taxi Libre","11.7241111111111","11.7241111111111"
"3852","Taxi Libre","11.1876844444444","11.1876844444444"
"3853","Taxi Libre","18.8907333333333","18.8907333333333"
"3854","Taxi Libre","35.4029733333333","35.4029733333333"
"3855","Taxi Libre","17.2895377777778","17.2895377777778"
"3856","Taxi Libre","27.4245777777778","27.4245777777778"
"3857","Taxi Libre","39.2026622222222","39.2026622222222"
"3858","Taxi Libre","45.5499022222222","45.5499022222222"
"3859","Taxi Libre","13.8065688888889","13.8065688888889"
"3860","Taxi Libre","23.9164044444444","23.9164044444444"
"3861","Taxi Libre","13.5017377777778","13.5017377777778"
"3862","Taxi Libre","31.9480622222222","31.9480622222222"
"3863","Taxi Libre","10.2983955555556","10.2983955555556"
"3864","Taxi Libre","20.1143377777778","20.1143377777778"
"3865","Taxi Libre","16.3279644444444","16.3279644444444"
"3866","Taxi Libre","35.46432","35.46432"
"3867","Taxi Libre","38.0660844444444","38.0660844444444"
"3868","Taxi Libre","28.5321466666667","28.5321466666667"
"3869","Taxi Libre","32.29284","32.29284"
"3870","Taxi Libre","19.5194177777778","19.5194177777778"
"3871","Taxi Libre","14.7239155555556","14.7239155555556"
"3872","Taxi Libre","25.4272444444444","25.4272444444444"
"3873","Taxi Libre","31.8848133333333","31.8848133333333"
"3874","Taxi Libre","16.6960444444444","16.6960444444444"
"3875","Taxi Libre","42.05124","42.05124"
"3876","Taxi Libre","27.05412","27.05412"
"3877","Taxi Libre","22.2272311111111","22.2272311111111"
"3878","Taxi Libre","36.94092","36.94092"
"3879","Taxi Libre","24.0776177777778","24.0776177777778"
"3880","Taxi Libre","17.4131822222222","17.4131822222222"
"3881","Taxi Libre","21.6365911111111","21.6365911111111"
"3882","Taxi Libre","38.7247288888889","38.7247288888889"
"3883","Taxi Libre","25.3892","25.3892"
"3884","Taxi Libre","43.1274222222222","43.1274222222222"
"3885","Taxi Libre","32.1140311111111","32.1140311111111"
"3886","Taxi Libre","14.7771777777778","14.7771777777778"
"3887","Taxi Libre","22.4635822222222","22.4635822222222"
"3888","Taxi Libre","16.0321688888889","16.0321688888889"
"3889","Taxi Libre","22.2686044444444","22.2686044444444"
"3890","Taxi Libre","18.7689911111111","18.7689911111111"
"3891","Taxi Libre","18.1422088888889","18.1422088888889"
"3892","Taxi Libre","16.9423822222222","16.9423822222222"
"3893","Taxi Libre","34.83516","34.83516"
"3894","Taxi Libre","20.2636622222222","20.2636622222222"
"3895","Taxi Libre","25.2075377777778","25.2075377777778"
"3896","Taxi Libre","37.9614622222222","37.9614622222222"
"3897","Taxi Libre","36.4292222222222","36.4292222222222"
"3898","Taxi Libre","20.1637955555556","20.1637955555556"
"3899","Taxi Libre","9.08953333333333","9.08953333333333"
"3900","Taxi Libre","26.2937066666667","26.2937066666667"
"3901","Taxi Libre","42.1415955555556","42.1415955555556"
"3902","Taxi Libre","15.9622622222222","15.9622622222222"
"3903","Taxi Libre","16.9195555555556","16.9195555555556"
"3904","Taxi Libre","9.70918222222222","9.70918222222222"
"3905","Taxi Libre","17.2258133333333","17.2258133333333"
"3906","Taxi Libre","38.5126311111111","38.5126311111111"
"3907","Taxi Libre","30.1138444444444","30.1138444444444"
"3908","Taxi Libre","32.50684","32.50684"
"3909","Taxi Libre","30.1209777777778","30.1209777777778"
"3910","Taxi Libre","36.5718888888889","36.5718888888889"
"3911","Taxi Libre","15.2650977777778","15.2650977777778"
"3912","Taxi Libre","27.3465866666667","27.3465866666667"
"3913","Taxi Libre","20.6003555555556","20.6003555555556"
"3914","Taxi Libre","20.0915111111111","20.0915111111111"
"3915","Taxi Libre","17.8635333333333","17.8635333333333"
"3916","Taxi Libre","21.2043111111111","21.2043111111111"
"3917","Taxi Libre","43.2448844444444","43.2448844444444"
"3918","Taxi Libre","28.6733866666667","28.6733866666667"
"3919","Taxi Libre","32.05744","32.05744"
"3920","Taxi Libre","10.3987377777778","10.3987377777778"
"3921","Taxi Libre","17.88208","17.88208"
"3922","Taxi Libre","25.4957244444444","25.4957244444444"
"3923","Taxi Libre","18.4836577777778","18.4836577777778"
"3924","Taxi Libre","31.7188444444444","31.7188444444444"
"3925","Taxi Libre","20.4353377777778","20.4353377777778"
"3926","Taxi Libre","15.9465688888889","15.9465688888889"
